BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1701,101,32-19 106TH STREET,11369,2,0,2,2657,2100,1910,1,B2,1270000,11/2/22
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1702,50,32-48 108TH STREET,11369,2,0,2,1700,1530,1930,1,B3,0,6/29/22
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1702,74,32-49 107TH STREET,11369,2,0,2,1900,1575,1930,1,B2,10000,2/25/22
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1702,82,32-33 107TH STREET,11369,2,0,2,1900,1888,1930,1,B1,970000,7/15/22
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1703,68,32-37 108TH STREET,11369,2,0,2,2025,2240,2006,1,B1,0,6/30/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1091,16,23-22 98TH STREET,11369,3,0,3,3880,3327,1970,1,C0,0,6/20/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1105,56,24-25 94TH STREET,11369,3,0,3,7650,1440,1920,1,C0,0,8/2/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1374,19,26-22 95TH STREET,11369,3,0,3,2686,2192,1925,1,C0,1280000,3/16/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1374,23,26-32 95TH STREET,11369,3,0,3,2685,2192,1925,1,C0,1260000,11/9/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1410,36,98-15 32ND AVENUE,11369,3,0,3,2358,2480,1925,1,C0,0,4/1/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1427,3,97-08 32ND AVENUE,11369,3,0,3,3999,2190,1915,1,C0,1200000,9/22/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1427,16,32-20 98TH STREET,11369,3,0,3,4000,2648,1915,1,C0,1200000,5/23/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1677,17,109-10 DITMARS BOULEVARD,11369,3,0,3,3885,2860,1970,1,C0,870000,7/22/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1687,53,31-37 101ST STREET,11369,3,0,3,5578,2950,1925,1,C0,1320000,3/22/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1687,60,31-21 101ST STREET,11369,3,0,3,2327,1600,1925,1,C0,725000,6/10/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1689,62,31-25 102ND STREET,11369,3,0,3,2907,3600,1920,1,C0,0,10/26/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1690,138,103-13 32ND AVENUE,11369,3,0,3,4000,2548,1920,1,C0,1200000,1/18/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1695,16,32-18 101ST STREET,11369,3,0,3,3000,3352,1920,1,C0,0,12/14/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1698,17,32-18 104TH STREET,11369,3,0,3,3600,3025,1920,1,C0,0,2/22/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1700,24,32-36 106TH STREET,11369,3,0,3,3000,2403,1920,1,C0,1,2/24/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1700,47,32-53 105TH STREET,11369,3,0,3,3000,4428,2002,1,C0,1715000,4/13/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1700,49,32-49 105TH STREET,11369,3,0,3,3000,2100,1910,1,C0,1320000,3/22/22
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1705,25,32-28 112TH STREET,11369,3,0,3,2698,2976,1930,1,C0,0,6/6/22
4,EAST ELMHURST,05 TAX CLASS 1 VACANT LAND,1B,1087,28,N/A 94TH STREET,11369,0,0,0,4579,0,,1,V0,0,6/28/22
4,EAST ELMHURST,05 TAX CLASS 1 VACANT LAND,1B,1106,44,24-47 95TH STREET,11369,0,0,0,1852,0,,1,V0,200000,4/1/22
4,EAST ELMHURST,05 TAX CLASS 1 VACANT LAND,1B,1648,22,N/A DITMARS BOULEVARD,11369,0,0,0,680,0,,1,V0,603250,8/31/22
4,EAST ELMHURST,05 TAX CLASS 1 VACANT LAND,1B,1648,27,N/A DITMARS BOULEVARD,11369,0,0,0,2510,0,,1,V0,603250,8/31/22
4,EAST ELMHURST,05 TAX CLASS 1 VACANT LAND,1B,1679,26,110-20 DITMARS BOULEVARD,11369,0,0,0,6651,0,,1,V0,0,9/30/22
4,EAST ELMHURST,05 TAX CLASS 1 VACANT LAND,1B,1690,32,31-46 104TH STREET,11369,0,0,0,2399,0,,1,V0,268000,11/11/22
4,EAST ELMHURST,05 TAX CLASS 1 VACANT LAND,1B,1699,18,32-24 105TH STREET,11369,0,0,0,3000,0,2022,1,V0,0,3/22/22
4,EAST ELMHURST,05 TAX CLASS 1 VACANT LAND,1B,1699,19,32-26 105TH STREET,11355,0,0,0,2000,0,,1,V0,0,3/22/22
4,EAST ELMHURST,05 TAX CLASS 1 VACANT LAND,1B,1699,20,32-28 105TH STREET,11369,0,0,0,3000,0,2022,1,V0,0,3/22/22
4,EAST ELMHURST,06 TAX CLASS 1 - OTHER,1,1426,6,96-10A 32ND AVENUE,11369,0,0,0,2000,0,1950,1,G0,0,4/20/22
4,EAST ELMHURST,06 TAX CLASS 1 - OTHER,1,1426,23,32-34 97TH STREET,11369,0,0,0,2000,0,1901,1,G0,300000,3/23/22
4,EAST ELMHURST,07 RENTALS - WALKUP APARTMENTS,2A,1376,53,26-11 96TH STREET,11369,4,0,4,2906,3476,1926,2,C3,0,9/13/22
4,EAST ELMHURST,07 RENTALS - WALKUP APARTMENTS,2A,1695,9,100-18 32ND AVENUE,11369,4,0,4,2800,2730,1930,2,C3,0,5/13/22
4,EAST ELMHURST,07 RENTALS - WALKUP APARTMENTS,2A,1696,62,3213 101ST ST,11369,4,0,4,3999,2720,1920,2,C3,0,12/22/22
4,EAST ELMHURST,10 COOPS - ELEVATOR APARTMENTS,2,1679,1,"108-05 ASTORIA BOULEVARD, 2B",11369,,,,,,1965,2,D4,175000,8/31/22
4,EAST ELMHURST,10 COOPS - ELEVATOR APARTMENTS,2,1679,1,"108-05 ASTORIA BOULEVARD, 4G",11369,,,,,,1965,2,D4,221000,8/17/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1008,"32-58 105TH STREET, 1A",11368,1,,1,,,2018,2,R4,288990,7/25/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1009,"32-58 105TH STREET, 2A",11368,1,,1,,,2018,2,R4,496860,7/8/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1010,"32-58 105TH STREET, 2B",11368,1,,1,,,2018,2,R4,631315,11/14/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1011,"32-58 105TH STREET, 2C",11368,1,,1,,,2018,2,R4,584476,11/9/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1012,"32-58 105TH STREET, 2D",11368,1,,1,,,2018,2,R4,554946,8/3/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1013,"32-58 105TH STREET, 2F",11368,1,,1,,,2018,2,R4,534581,7/8/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1014,"32-58 105TH STREET, 2G",11368,1,,1,,,2018,2,R4,565129,8/5/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1015,"32-58 105TH STREET, 2H",11368,1,,1,,,2018,2,R4,471510,7/13/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1016,"32-58 105TH STREET, 3A",11368,1,,1,,,2018,2,R4,425000,11/16/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1017,"32-58 105TH STREET, 3B",11368,1,,1,,,2018,2,R4,626224,12/30/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1018,"32-58 105TH STREET, 3C",11368,1,,1,,,2018,2,R4,621133,7/6/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1019,"32-58 105TH STREET, 3D",11368,1,,1,,,2018,2,R4,636406,10/6/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1020,"32-58 105TH STREET, 3E",11368,1,,1,,,2018,2,R4,632333,9/2/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1021,"32-58 105TH STREET, 3F",11368,1,,1,,,2018,2,R4,590585,9/13/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1024,"32-58 105TH STREET, 4A",11368,1,,1,,,2018,2,R4,481650,10/13/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1025,"32-58 105TH STREET, 4B",11368,1,,1,,,2018,2,R4,605859,12/19/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1027,"32-58 105TH STREET, 4D",11368,1,,1,,,2018,2,R4,609932,8/1/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1029,"32-58 105TH STREET, 4F",11368,1,,1,,,2018,2,R4,585494,8/3/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1030,"32-58 105TH STREET, 4G",11368,1,,1,,,2018,2,R4,609270,12/23/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1032,"32-58 105TH STREET, 5A",11368,1,,1,,,2018,2,R4,445000,12/27/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1034,"32-58 105TH STREET, 5C",11368,1,,1,,,2018,2,R4,604230,9/22/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1035,"32-58 105TH STREET, 5D",11368,1,,1,,,2018,2,R4,621133,12/15/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1037,"32-58 105TH STREET, 5F",11368,1,,1,,,2018,2,R4,676118,12/8/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1699,1040,"32-58 105TH STREET, 6C",11368,1,,1,,,2018,2,R4,651680,8/30/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1700,1002,"32- 60 106TH STREET, 2B",11369,1,,1,,,2017,2,R4,505350,9/7/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1700,1004,"32- 60 106TH STREET, 2D",11369,1,,1,,,2017,2,R4,582148,9/12/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1700,1005,"32- 60 106TH STREET, 3A",11369,1,,1,,,2017,2,R4,389275,12/20/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1700,1006,"32- 60 106TH STREET, 3B",11369,1,,1,,,2017,2,R4,519511,8/24/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1700,1008,"32- 60 106TH STREET, 3D",11369,1,,1,,,2017,2,R4,547920,6/24/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1700,1013,"32- 60 106TH STREET, 4D",11369,1,,1,,,2017,2,R4,547922,8/16/22
4,EAST ELMHURST,13 CONDOS - ELEVATOR APARTMENTS,2,1700,1018,"32- 60 106TH STREET, 5D",11369,1,,1,,,2017,2,R4,547922,7/22/22
4,EAST ELMHURST,14 RENTALS - 4-10 UNIT,2A,1378,33,98-18 ASTORIA BOULEVARD,11369,5,1,6,2020,3851,1927,2,S5,2035000,7/14/22
4,EAST ELMHURST,29 COMMERCIAL GARAGES,4,1428,34,98-19 NORTHERN BOULEVARD,11368,0,1,1,2000,2000,1921,4,G2,0,12/19/22
4,EAST ELMHURST,29 COMMERCIAL GARAGES,4,1703,103,N/A 110TH STREET,11368,0,0,0,2240,0,,4,G7,153000,9/14/22
4,EAST ELMHURST,44 CONDO PARKING,4,1699,1042,"32-58 105TH STREET, P1",11368,,1,1,,,2018,4,RP,481650,10/13/22
4,EAST ELMHURST,44 CONDO PARKING,4,1699,1043,"32-58 105TH STREET, P2",11368,,1,1,,,2018,4,RP,45630,7/6/22
